date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD),20dma,50dma,200dma,daily_return,monthly_return,annual_return,label
2021-12-28,1247.009936,195.68,1247.009936,195.68,1214.700347,190.61,1219.288691,191.33,197159.4,197159.4,179.85150000000002,202.02939999999998,125.76580499999999,-0.02218020135943155,0.005994005994006013,5.035113617724618,1
2021-12-27,1260.838695,197.85,1304.810325,204.75,1240.828417,194.71,1246.946209,195.67,1218339.79,1218339.79,179.57750000000001,203.1096,124.99298,-0.010818462160659292,0.010901012605910143,5.217450295668089,1
2021-12-26,1230.122281,193.03,1278.299893,200.59,1212.214994,190.22,1260.583787,197.81,1539530.03,1539530.03,179.365,204.3222,124.21409,0.02439150699119641,0.0070254034516112895,5.117368365712307,1
2021-12-25,1213.170899,190.37,1242.6765,195.0,1204.950116,189.08,1230.56837,193.1,1047151.86,1047151.86,179.5315,205.1814,123.454815,0.014393780205925522,-0.03772362585339106,6.7706237424547275,1
2021-12-24,1211.322816,190.08,1258.926885,197.55,1173.468978,184.14,1213.107172,190.36,1657041.94,1657041.94,180.047,206.3156,122.69418999999999,0.0017365679103300558,-0.10059059768485701,6.524229632089045,1
2021-12-23,1136.762226,178.38,1233.11745,193.5,1119.301028,175.64,1211.004181,190.03,1726907.3,1726907.3,181.128,207.38240000000002,121.95506499999999,0.06519058295964131,-0.18651541095890412,5.840138796901546,1
2021-12-22,1144.664374,179.62,1195.199885,187.55,1128.286535,177.05,1136.88968,178.4,1379639.45,1379639.45,183.888,208.2308,121.26123,-0.006847408562044133,-0.2237065401853705,5.755861201891944,1
2021-12-21,1108.21253,173.9,1163.272658,182.54,1085.079629,170.27,1144.728101,179.63,1302766.6,1302766.6,186.397,208.7162,120.54977,0.0329499712478436,-0.1385891718218002,5.543731125253636,1
2021-12-20,1146.44873,179.9,1154.605786,181.18,1073.736223,168.49,1108.21253,173.9,1448185.8,1448185.8,188.1285,209.28799999999998,119.87827999999999,-0.03351303284610685,-0.1479249350776618,5.0926901732159875,1
2021-12-19,1164.802106,182.78,1207.180561,189.43,1134.276873,177.99,1146.639911,179.93,1217882.6,1217882.6,189.3365,209.6034,119.1486,-0.01559251559251551,-0.10344312123175037,5.460287881888718,1
2021-12-18,1118.281396,175.48,1174.106248,184.24,1089.476792,170.96,1164.802106,182.78,1218448.99,1218448.99,190.232,209.956,118.38939,0.041422141188536266,-0.05167583272802745,5.81961488092351,1
2021-12-17,1127.266903,176.89,1163.01775,182.5,1069.848876,167.88,1118.472577,175.51,2308612.94,2308612.94,191.0935,210.3542,117.67559,-0.007633156168721178,-0.08788067768423236,5.355097547904928,1
2021-12-16,1137.718131,178.53,1204.4403,189.0,1111.207699,174.37,1127.075722,176.86,2482901.38,2482901.38,191.87150000000003,210.5068,116.93422999999999,-0.009298678019269535,-0.1576891936943372,5.565349092744929,1
2021-12-15,1027.597875,161.25,1163.909928,182.64,999.303087,156.81,1137.654404,178.52,3328550.89,3328550.89,193.44400000000002,210.9334,116.17857,0.10703212203894341,-0.13213417598444321,5.7268308306799565,1
2021-12-14,989.04304,155.2,1040.980545,163.35,953.35592,149.6,1027.661602,161.26,2151408.98,2151408.98,195.666,211.90220000000002,115.517215,0.0389794472005669,-0.2727846674182639,5.436291648706036,1
2021-12-13,1101.393741,172.83,1101.393741,172.83,943.414508,148.04,989.106767,155.21,2470231.82,2470231.82,198.993,212.84080000000003,114.9099,-0.10179398148148144,-0.28006864882415694,5.7565743937105225,1
2021-12-12,1097.060305,172.15,1127.011995,176.85,1068.319428,167.64,1101.20256,172.8,976615.96,976615.96,201.1325,213.3398,114.22305,0.0037757769387163354,-0.2503579020432952,6.267985951925302,1
2021-12-11,1066.726253,167.39,1107.57526,173.8,1028.107691,161.33,1097.060305,172.15,1541656.11,1541656.11,204.0505,213.8226,113.51216500000001,0.028436585220144694,-0.20897854156136553,6.651111111111112,1
2021-12-10,1153.968516,181.08,1176.40042,184.6,1064.2409,167.0,1066.726253,167.39,1862906.9,1862906.9,206.5625,214.2848,112.83229499999999,-0.07575506598199999,-0.22234610917537756,7.47540012455633,1
2021-12-09,1240.191147,194.61,1252.87282,196.6,1138.419128,178.64,1154.159697,181.11,1664934.25,1664934.25,208.26950000000002,214.197,112.04942499999999,-0.06936950824726373,-0.07127839597969321,8.509932105669414,1
2021-12-08,1212.342448,190.24,1250.769829,196.27,1169.39045,183.5,1240.191147,194.61,1670677.66,1670677.66,208.2895,213.42039999999997,111.232485,0.02323991797676017,-0.11112633598246091,9.038635929867278,1
2021-12-07,1233.563539,193.57,1300.66807,204.1,1193.351802,187.26,1212.023813,190.19,1939707.91,1939707.91,209.727,212.75900000000001,110.47616,-0.017410622029344958,-0.13171110299488675,8.97404095760023,1
2021-12-06,1252.171823,196.49,1259.946517,197.71,1122.678559,176.17,1233.499812,193.56,2815245.83,2815245.83,211.00099999999998,212.0902,109.73046000000001,-0.01461080283052485,-0.18740554156171285,9.214032421479232,1
2021-12-05,1278.873436,200.68,1303.280877,204.51,1156.262688,181.44,1251.789461,196.43,2482292.26,2482292.26,213.0895,211.31239999999997,108.92325,-0.021129217122639044,-0.1768773047267851,9.87381328019043,1
2021-12-04,1348.781955,211.65,1354.963474,212.62,1076.9863,169.0,1278.809709,200.67,4895759.09,4895759.09,214.988,210.56259999999997,108.199785,-0.05187810063784559,-0.16937787160064577,11.192187813280352,1
2021-12-03,1488.598993,233.59,1525.433199,239.37,1304.364236,204.68,1348.781955,211.65,2867134.41,2867134.41,216.48499999999999,209.33,107.375075,-0.0939640410958904,-0.07366071428571419,13.333215949723696,1
2021-12-02,1464.510187,229.81,1549.330824,243.12,1401.994,220.0,1488.66272,233.6,3042712.67,3042712.67,216.22899999999998,207.61879999999996,106.44132499999999,0.016491884600321915,0.0009855594120924405,16.99872098130013,1
2021-12-01,1328.835404,208.52,1482.481201,232.63,1324.820603,207.89,1464.510187,229.81,2589478.23,2589478.23,216.407,206.069,105.509705,0.1020476670023498,-0.01407181775279931,15.901149492914033,1
2021-11-30,1300.66807,204.1,1391.032956,218.28,1271.672285,199.55,1328.899131,208.53,2176734.39,2176734.39,217.63500000000005,204.7938,104.680555,0.021755108040570237,-0.12763554216867468,13.731688708036621,1
2021-11-29,1279.064617,200.71,1355.791925,212.75,1272.182101,199.63,1300.604343,204.09,1458763.57,1458763.57,219.38250000000002,203.66299999999998,103.86534999999999,0.016941551646818542,-0.17791831144767578,12.793219972425725,1
2021-11-28,1228.274198,192.74,1287.92267,202.1,1153.012611,180.93,1278.937163,200.69,1560980.85,1560980.85,221.76099999999997,202.78599999999997,103.080445,0.04124727612327472,-0.1962111502723486,12.997851742320677,1
2021-11-27,1225.916299,192.37,1270.652653,199.39,1214.700347,190.61,1228.274198,192.74,1028955.27,1028955.27,224.608,202.1084,102.339435,0.001663028791186072,-0.2542176133725429,12.583379142176556,1
2021-11-26,1337.884638,209.94,1341.644531,210.53,1164.29229,182.7,1226.234934,192.42,2776105.44,2776105.44,227.90899999999996,201.3452,101.591605,-0.0835833690527219,-0.18486825383377115,12.593591047812817,1
2021-11-25,1311.246752,205.76,1378.733645,216.35,1286.839311,201.93,1338.075819,209.97,1764837.19,1764837.19,229.21349999999998,200.2232,100.763405,0.020758385999027684,-0.1501598737199984,13.782455646296818,1
2021-11-24,1413.209952,221.76,1417.734569,222.47,1275.432178,200.14,1310.86439,205.7,1878172.55,1878172.55,231.28199999999998,199.4016,99.962965,-0.07237880496054117,-0.15478489542671658,13.48407948288245,1
2021-11-23,1373.826666,215.58,1440.740016,226.08,1344.066157,210.91,1413.146225,221.75,1654017.24,1654017.24,232.36299999999997,198.30920000000003,99.070125,0.028572753838304266,0.0042115750384930095,15.25828494339844,1
2021-11-22,1469.289712,230.56,1478.402673,231.99,1348.46332,211.6,1373.890393,215.59,2456703.81,2456703.81,232.62449999999998,197.457,98.209655,-0.06472604225413214,0.05733202550269745,14.227755920806345,1
2021-11-21,1386.954428,217.64,1529.448,240.0,1341.644531,210.53,1468.971077,230.51,1888280.05,1888280.05,231.294,196.22639999999998,97.28200500000001,0.059183017047282016,0.13837720381253393,14.940665952076346,1
2021-11-20,1371.723675,215.25,1409.450059,221.17,1311.756568,205.84,1386.890701,217.63,1560552.25,1560552.25,230.53699999999998,195.105,96.407035,0.011056910569105627,0.11205927439959118,13.221115707069716,1
2021-11-19,1243.887313,195.19,1399.381193,219.59,1204.376573,188.99,1371.723675,215.25,2712585.78,2712585.78,229.5595,193.62740000000002,95.560345,0.1037895492538845,0.07404820118756561,13.78395846068257,1
2021-11-18,1394.98403,218.9,1419.710106,222.78,1188.50855,186.5,1242.740227,195.01,3077799.94,3077799.94,229.8295,192.43220000000002,94.81978,-0.10929935142048053,-0.0020980452359021795,11.164556172415944,1
2021-11-17,1396.194843,219.09,1417.543388,222.44,1335.271831,209.53,1395.238938,218.94,2094790.54,2094790.54,228.65350000000004,190.6974,93.97343000000001,-0.0004565376186997927,0.1867309881294379,14.413099797251633,1
2021-11-16,1517.849686,238.18,1518.040867,238.21,1362.546987,213.81,1395.876208,219.04,2557623.67,2557623.67,226.92600000000002,189.0436,93.09215999999998,-0.08043660789252727,0.09602201651238418,13.761102500168475,1
2021-11-15,1520.717401,238.63,1569.978372,246.36,1494.334423,234.49,1517.97714,238.2,1921128.24,1921128.24,225.00849999999997,186.9924,92.11357999999998,-0.0018437814280924947,0.1359084406294706,16.511100655747345,1
2021-11-14,1539.516866,241.58,1542.1934,242.0,1468.27008,230.4,1520.781128,238.64,1075144.87,1075144.87,223.56150000000002,184.94080000000002,91.144545,-0.012210770313340835,0.1805679232215296,16.270977173708513,1
2021-11-13,1455.907042,228.46,1542.002219,241.97,1432.519233,224.79,1539.580593,241.59,1458387.39,1458387.39,221.589,182.8916,90.15233,0.05737920168067223,0.22169405815423526,17.523857354260436,1
2021-11-12,1487.005818,233.34,1523.648843,239.09,1407.283341,220.83,1456.034496,228.48,2114721.23,2114721.23,220.05249999999995,181.32019999999997,89.22931999999999,-0.020953850109268646,0.16399205257527139,17.222711393979996,1
2021-11-11,1485.221462,233.06,1570.87055,246.5,1461.89738,229.4,1487.196999,233.37,1997993.9,1997993.9,218.19849999999997,179.6132,88.29949500000001,0.0012012527349951618,0.2250393700787401,16.88166242682441,1
2021-11-10,1523.457662,239.06,1580.4296,248.0,1386.06225,217.5,1485.412643,233.09,3092477.23,3092477.23,216.06899999999996,177.43720000000002,87.3382455,-0.024891231593038743,0.3189791760977818,15.561509712807833,1
2021-11-09,1582.150229,248.27,1613.695094,253.22,1514.280974,237.62,1523.330208,239.04,2217088.06,2217088.06,212.95299999999997,175.31179999999998,86.329992,-0.03713848384757912,0.5344716908460649,16.143103027869017,1
2021-11-08,1590.753374,249.62,1614.20491,253.3,1533.781436,240.68,1582.086502,248.26,2301351.76,2301351.76,208.329,173.4018,85.283192,-0.005687279718039173,0.5800661914460283,15.566681125087584,1
2021-11-07,1646.769407,258.41,1648.362582,258.66,1565.453755,245.65,1591.135736,249.68,1923092.87,1923092.87,203.701,171.79260000000002,84.197559,-0.03389568178300573,0.5593305021234074,18.075996852246597,1
2021-11-06,1504.212108,236.04,1656.26473,259.9,1496.246233,234.79,1646.960588,258.44,3046062.46,3046062.46,198.785,169.5754,83.063873,0.09480640515123273,0.6404722610130762,18.591255041086754,1
2021-11-05,1574.439262,247.06,1585.782668,248.84,1467.887718,230.34,1504.339562,236.06,2233800.23,2233800.23,194.85899999999998,167.9,82.0409285,-0.044562269802080334,0.44662336070596886,16.362204145275886,1
2021-11-04,1550.923999,243.37,1596.36135,250.5,1491.2118,234.0,1574.502989,247.07,3552648.58,3552648.58,190.6645,166.1344,80.9672575,0.015203188560627856,0.6469137448340219,16.84646277863654,1
2021-11-03,1407.155887,220.81,1574.0569,247.0,1374.527663,215.69,1550.923999,243.37,5253716.352,5253716.352,185.997,164.44459999999998,79.8746575,0.10211937324517706,0.6439475817346665,13.174883948488855,1
2021-11-02,1299.457257,203.91,1416.141394,222.22,1280.721519,200.97,1407.219614,220.82,2876704.542,2876704.542,182.358,163.4188,78.8970555,0.08298185384992629,0.44971113445378164,13.504348283019365,1
2021-11-01,1290.662931,202.53,1348.845682,211.66,1259.88279,197.7,1299.39353,203.9,3150076.28,3150076.28,179.779,162.82659999999998,78.0164635,0.00696330682996682,0.40844097534019475,13.140965802303889,1
2021-10-31,1247.073663,195.69,1306.4035,205.0,1180.925037,185.31,1290.408023,202.49,2375757.35,2375757.35,176.89299999999997,162.3576,77.136047,0.034695963208993374,0.3723483564893255,17.283026193421396,1
2021-10-30,1276.834172,200.36,1278.491074,200.62,1193.60671,187.3,1247.13739,195.7,1609573.37,1609573.37,174.4855,162.0356,76.29480050000001,-0.023501821266403877,0.24776842642183117,18.59567032812985,1
2021-10-29,1245.034399,195.37,1307.805494,205.22,1239.171515,194.45,1277.152807,200.41,2484214.02,2484214.02,172.30700000000002,161.7854,75.4354625,0.02553474567598002,0.2615510512400854,16.440302144249515,1
2021-10-28,1175.444515,184.45,1283.334326,201.38,1157.537228,181.64,1245.353034,195.42,3503774.6,3503774.6,170.47899999999998,161.6974,74.597621,0.059244403490704034,0.2668222481524698,20.76872263871406,1
2021-10-27,1273.711549,199.87,1309.526123,205.49,1127.585538,176.94,1175.699423,184.49,5003626.21,5003626.21,168.9675,161.4768,73.80918150000001,-0.07685764323242428,0.19899915513095467,21.401253081098147,1
2021-10-26,1336.546371,209.73,1365.03234,214.2,1251.343372,196.36,1273.584095,199.85,3168707.16,3168707.16,166.6685,160.7642,72.94801749999999,-0.046971864568431054,0.21400801846677187,23.07773306667309,1
2021-10-25,1288.241305,202.15,1395.175211,218.93,1261.7946,198.0,1336.35519,209.7,4914479.29,4914479.29,164.4145,159.4102,72.0342095,0.037399821905609976,0.25471190091545504,22.69063220208776,1
2021-10-24,1260.201425,197.75,1305.511322,204.86,1180.351494,185.22,1288.177578,202.14,3573960.26,3573960.26,162.664,158.145,71.15620200000001,0.022199747155499328,0.16857440166493243,22.19236329424723,1
2021-10-23,1250.897283,196.29,1311.374206,205.78,1222.666222,191.86,1260.201425,197.75,3274703.05,3274703.05,161.4255,157.118,70.292726,0.0074379744255947955,0.17025683512841772,21.615249139419724,1
2021-10-22,1213.744442,190.46,1370.76777,215.1,1197.812692,187.96,1250.897283,196.29,8364239.42,8364239.42,160.06,155.7568,69.4261345,0.030393700787401556,0.21496657588512003,20.335869565217394,1
2021-10-21,1126.183544,176.72,1237.642067,194.21,1126.05609,176.7,1213.99935,190.5,7853710.77,7853710.77,158.613,154.161,68.592512,0.07797645993662283,0.3475277640234844,19.705621494717622,1
2021-10-20,992.675479,155.77,1127.139449,176.87,987.7685,155.0,1126.183544,176.72,3884374.7,3884374.7,156.8455,152.792,67.821412,0.1344203363718064,0.3066173752310537,18.44114411441144,1
2021-10-19,1001.278624,157.12,1016.127015,159.45,975.405462,153.06,992.739206,155.78,1821550.17,1821550.17,155.819,151.88139999999999,67.1412625,-0.008528513238289182,0.1783661119515887,18.970514710595474,1
2021-10-18,1020.332997,160.11,1038.622646,162.98,987.194957,154.91,1001.278624,157.12,2240606.17,2240606.17,154.573,150.6236,66.450884,-0.018735948038970718,0.1523285661899525,19.002546148949712,1
2021-10-17,1003.955158,157.54,1068.383155,167.65,975.851551,153.13,1020.396724,160.12,3070422.13,3070422.13,153.3845,149.3456,65.74721449999998,0.016376793195379102,0.18047773518136268,22.907071189679886,1
2021-10-16,1039.706005,163.15,1050.22096,164.8,996.435372,156.36,1003.955158,157.54,1985241.59,1985241.59,152.2895,147.9544,65.054857,-0.03456305919843128,0.15787152726738185,24.731318905675785,1
2021-10-15,955.968727,150.01,1056.275025,165.75,934.747636,146.68,1039.897186,163.18,5388612.07,5388612.07,150.93349999999998,146.1892,64.333709,0.08772163711505132,0.17285991518723498,23.353406462204315,1
2021-10-14,943.478235,148.05,991.910755,155.65,938.507529,147.27,956.032454,150.02,2654600.61,2654600.61,150.38899999999998,144.62826,63.6739315,0.013374763577411741,0.0007337735974919379,22.40953421237419,1
2021-10-13,970.880845,152.35,991.337212,155.56,919.453156,144.28,943.414508,148.04,2760546.0,2760546.0,150.4825,143.078,63.016026000000004,-0.02809873949579833,0.00013511687609768508,24.830992305142118,1
2021-10-12,922.703233,144.79,978.20945,153.5,876.947247,137.61,970.689664,152.32,3377483.32,3377483.32,150.26749999999998,141.54406,62.328258000000005,0.05215168888581867,0.225520959047389,28.107030249756356,1
2021-10-11,940.355612,147.56,981.3958,154.0,893.707448,140.24,922.575779,144.77,2211323.14,2211323.14,149.2435,140.10416,61.6693015,-0.018841070823449657,0.09038186337274978,30.37080696888273,1
2021-10-10,999.23936,156.8,1010.07295,158.5,927.546485,145.55,940.291885,147.55,2037895.69,2037895.69,148.5045,138.62918,60.999538,-0.05923233868910982,-0.034105786855197606,33.697236919459144,1
2021-10-09,1012.494576,158.88,1029.445958,161.54,982.542886,154.18,999.494268,156.84,1833309.02,1833309.02,148.3005,137.06524,60.286114000000005,-0.012715598640312242,-0.07315920104006612,36.09555345316935,1
2021-10-08,983.052702,154.26,1076.795119,168.97,971.135753,152.39,1012.367122,158.86,3735085.38,3735085.38,148.81850000000003,135.34332,59.565796,0.029819784778944758,0.07643312101910826,40.485388974486206,1
2021-10-07,980.75853,153.9,1028.681234,161.42,958.071718,150.34,983.052702,154.26,3251376.58,3251376.58,148.4845,133.71138,58.866182,0.0025346071358938183,0.012935846083130809,39.48818897637795,1
2021-10-06,1049.201328,164.64,1054.172034,165.42,956.54227,150.1,980.567349,153.87,4499161.76,4499161.76,148.40550000000002,131.91644,58.16777899999999,-0.06530190742315634,-0.030984318911770226,40.869387755102046,1
2021-10-05,1065.069351,167.13,1084.506086,170.18,1017.592736,159.68,1049.073874,164.62,3378441.71,3378441.71,148.114,129.86436,57.415455,-0.015018249267037542,0.036127895266868215,39.737441227418955,1
2021-10-04,1102.413373,172.99,1104.643818,173.34,1032.3774,162.0,1065.069351,167.13,4312499.92,4312499.92,147.7015,127.59237999999999,56.650825,-0.03381893860561913,-0.014156786409485034,44.12392677790377,1
2021-10-03,1076.9863,169.0,1133.002333,177.79,1055.191666,165.58,1102.349646,172.98,4233767.25,4233767.25,147.529,125.01557999999999,55.856934,0.023671440407148747,-0.007516208617820874,46.6817906169028,1
2021-10-02,1029.955774,161.62,1115.2225,175.0,994.523562,156.06,1076.858846,168.98,5059987.02,5059987.02,147.7945,122.53258,55.08023,0.04592720970537245,-0.05618856121537086,47.17127056073434,1
2021-10-01,900.972326,141.38,1051.176865,164.95,881.025775,138.25,1029.573412,161.56,6742166.88,6742166.88,148.6685,120.12341999999998,54.343218500000006,0.14281672207681972,-0.100445434298441,47.44087311105781,1
2021-09-30,861.843948,135.24,910.977465,142.95,854.069254,134.02,900.908599,141.37,3361454.58,3361454.58,150.58,118.12844,53.708670999999995,0.04524953789279107,-0.2476317189994678,46.282517809960204,1
2021-09-29,842.598394,132.22,893.261359,140.17,835.588424,131.12,861.907675,135.25,3685498.28,3685498.28,153.2125,116.23624,53.1089375,0.023071104387291985,-0.29195895717725895,35.39078727869558,1
2021-09-28,868.853918,136.34,888.35438,139.4,816.788959,128.17,842.47094,132.2,3899945.58,3899945.58,156.15349999999998,114.36516,52.52073600000001,-0.03043637697103052,-0.237864637380376,35.43177997630005,1
2021-09-27,864.77539,135.7,949.022484,148.92,852.157444,133.72,868.917645,136.35,5195624.27,5195624.27,158.009,112.39116,51.919140999999996,0.005234444116779757,-0.16971136280599197,35.00665469525721,1
2021-09-26,867.005835,136.05,897.339887,140.81,795.31296,124.8,864.393028,135.64,4342156.13,4342156.13,159.43800000000002,110.46773999999999,51.311965,-0.0030868734381891416,-0.044788732394366315,34.44475802236855,1
2021-09-25,886.506297,139.11,918.815886,144.18,851.010358,133.54,867.069562,136.06,3212733.31,3212733.31,159.735,108.53703999999999,50.70586,-0.022065693955293564,-0.020305299539170485,38.72902736006073,1
2021-09-24,955.26773,149.9,963.55224,151.2,816.661505,128.15,886.633751,139.13,6710404.45,6710404.45,159.7225,106.5015,50.078224,-0.07190981255419915,-0.04965846994535528,41.842186297151656,1
2021-09-23,943.287054,148.02,971.83675,152.5,910.786284,142.92,955.331457,149.91,5188932.77,5188932.77,159.547,104.2185,49.397761,0.01276854479124423,0.1690712001871637,44.53628383098933,1
2021-09-22,792.12661,124.3,964.571872,151.36,778.10667,122.1,943.287054,148.02,7460596.34,7460596.34,158.5575,101.9402,48.722871500000004,0.19092445088100418,0.3370065938036313,41.00102150842745,1
2021-09-21,846.103379,132.77,921.747328,144.64,739.2332,116.0,792.062883,124.29,9608867.72,9608867.72,157.87849999999997,100.11774000000001,48.164112499999995,-0.06386985011674329,0.147963424771405,33.188810034659184,1
2021-09-20,973.621106,152.78,977.763361,153.43,830.107902,130.26,846.103379,132.77,10153368.71,10153368.71,156.65349999999998,98.14564,47.5655165,-0.1308588635768525,0.20426303854875294,41.80693835439774,1
2021-09-19,1078.388294,169.22,1089.476792,170.96,959.72862,150.6,973.493652,152.76,4945800.1,4945800.1,154.528,95.82531999999999,46.8720875,-0.09726982626167124,0.62113976440624,43.29109886923746,1
2021-09-18,940.546793,147.59,1092.726869,171.47,918.30607,144.1,1078.388294,169.22,8229799.94,8229799.94,150.77849999999998,93.08800000000001,46.0957065,0.14663233500474315,0.7586780295156932,49.02217032723403,1
2021-09-17,970.56221,152.3,978.528085,153.55,853.9418,134.0,940.483066,147.58,7629925.55,7629925.55,148.2105,90.7611,45.432734,-0.030927835051546282,0.6774266878836099,44.8123797106848,1
2021-09-16,1011.793579,158.77,1041.93645,163.5,939.017345,147.35,970.498483,152.29,4739595.73,4739595.73,144.995,88.2728,44.7367275,-0.0409345676679892,1.0327015483182058,63.434101967421185,1
2021-09-15,1011.474944,158.72,1061.05455,166.5,979.420263,153.69,1011.921033,158.79,6107319.6,6107319.6,140.80149999999998,85.65906000000001,44.00873549999999,-0.0005664652567975992,1.20624400816973,80.79149067683115,1
2021-09-14,1080.427558,169.54,1095.021041,171.83,908.74702,142.6,1012.494576,158.88,7981396.52,7981396.52,136.45614999999998,83.04514,43.2823165,-0.0628207396920899,1.252754264324301,72.43316694398224,1
2021-09-13,1110.825337,174.31,1115.2225,175.0,957.81681,150.3,1080.363831,169.53,8423839.46,8423839.46,131.506,80.2195,42.5038875,-0.027310803832692576,1.2417782949631726,67.05973744429724,1
2021-09-12,1141.031935,179.05,1158.238225,181.75,1084.314905,170.15,1110.697883,174.29,3661211.64,3661211.64,126.57265,77.30602,41.718283,-0.026530384271671092,1.394915836482308,79.02663115845539,1
2021-09-11,1144.53692,179.6,1233.181177,193.51,1116.114678,175.14,1140.968208,179.04,6794663.25,6794663.25,121.2594,74.29554,40.899204999999995,-0.003118040089086893,1.4259833877589734,98.47219289960553,1
2021-09-10,1197.366603,187.89,1258.034707,197.41,1069.466514,167.82,1144.53692,179.6,9055410.7,9055410.7,115.96944999999998,71.25752,40.0733005,-0.044172432144757856,1.2837379041999921,96.49742142120405,1
2021-09-09,1217.313154,191.02,1376.5032,216.0,1151.54689,180.7,1197.43033,187.9,16349677.82,16349677.82,110.5066,68.03352,39.189177,-0.016333368233692802,1.582320927931395,123.65998805811716,1
2021-09-08,1105.599723,173.49,1261.7946,198.0,933.60055,146.5,1217.313154,191.02,16666845.8,16666845.8,104.59379999999999,64.68260000000001,38.2840115,0.10123371382451296,1.6288482446361976,123.44299674267103,1
2021-09-07,1046.333613,164.19,1245.735396,195.48,815.769327,128.01,1105.408542,173.46,24376489.011,24376489.011,99.55395,61.70358,37.4741675,0.05626598465473154,1.7051136097812019,102.8433908045977,1
2021-09-06,904.795946,141.98,1058.696651,166.13,872.550084,136.92,1046.524794,164.22,8435542.353,8435542.353,94.5491,58.95264,36.697953,0.15647887323943666,1.648026315789474,107.23886105984708,1
2021-09-05,885.040576,138.88,923.977773,144.99,858.657598,134.74,904.9234,142.0,4619885.42,4619885.42,90.5499,56.64867999999999,36.0291315,0.02246543778801846,1.6526685471969516,107.92076397944312,1
2021-09-04,932.708372,146.36,959.72862,150.6,864.966571,135.73,885.040576,138.88,6134062.526,6134062.526,86.28245,54.3965,35.37623249999999,-0.051366120218579336,2.146352514725872,103.75184794086589,1
